identifier,L_min,L_max,P_min,P_max,S_min,S_max
Breast_MRI_500,-174.2470649717941,173.45383150232863,-72.11711999061033,127.88288000938967,-2.5811157226549994,97.418884277345
Breast_MRI_501,-120.43479999999995,146.04010000000002,-72.98309999999996,127.01690000000004,-1.7447528901734088,98.2552471098266
Breast_MRI_502,-147.36229313681187,152.41450269228312,-43.07127883928808,156.92872116071192,-58.16670722961399,41.83329277038601
Breast_MRI_503,-161.20529999999997,162.92380000000003,-91.73789999999995,108.26210000000005,-62.682850000000016,37.317149999999984
Breast_MRI_504,-151.91019999999995,157.76060000000004,-102.02439999999999,118.6592,-75.1098,24.890199999999993
Breast_MRI_505,-146.40079999999998,129.09000000000003,-70.1976,129.8024,-74.8656,25.1344
Breast_MRI_506,-152.93508395576694,170.3684983981831,-105.1207869317362,105.86136296056388,-38.264917797512524,61.735082202487476
Breast_MRI_507,-179.7123,170.2877,-82.98159999999993,148.58480000000003,-53.90219999999999,46.09780000000001
Breast_MRI_508,-165.98049999999998,169.3982,-84.30959999999996,115.69040000000004,-34.77535606936416,102.72479999999999
Breast_MRI_509,-174.1071428724323,175.8928571275677,-126.1821620663027,102.38926424545414,-4.665848195552009,95.334151804448
Breast_MRI_510,-158.559327324759,151.08354027012717,-73.26952448230249,126.73047551769751,-44.188861981033995,55.811138018966005
Breast_MRI_511,-158.3243,127.23870000000002,-73.4339,126.5661,-25.60974999999999,74.39025000000001
Breast_MRI_512,-167.18750002691672,162.5000000272434,-105.09987827686236,158.96262165551758,-49.031476996839004,50.968523003160996
Breast_MRI_513,-158.85869999999997,153.3177,-112.15499999999996,87.84500000000004,-53.85320423280422,46.14679576719578
Breast_MRI_514,-155.1307,156.3426,-103.07149999999996,96.92850000000004,-186.936,-86.936
Breast_MRI_515,-113.145,146.23,-40.983,159.017,-43.170500000000004,56.829499999999996
Breast_MRI_516,-137.9101054950294,163.20595992898637,-83.17342206649462,117.00514528126146,-86.594430990517,56.405569009483
Breast_MRI_517,-156.15959999999998,143.9408,-89.23499999999997,110.76500000000003,-53.90219999999999,46.09780000000001
Breast_MRI_518,-145.3372,143.14200000000002,-85.34259999999999,114.65740000000001,-71.96309946524063,28.03690053475937
Breast_MRI_519,-162.64919999999998,158.6428,-97.82599999999996,102.17400000000004,-31.4632,68.5368
Breast_MRI_520,-146.121,161.30549999999997,-74.1485,125.8515,-76.3411,23.658900000000003
Breast_MRI_521,-122.687,135.438,-92.813,107.187,-63.65814999999999,36.34185000000001
Breast_MRI_522,-126.812,114.438,-50.404,149.596,-82.3534,44.14660000000001
Breast_MRI_523,-118.84740000000004,116.26399999999995,-37.05200000000004,162.94799999999995,-65.3536,34.6464
Breast_MRI_524,-154.53879999999998,146.9288,-93.387,106.613,-28.70689999999999,71.29310000000001
Breast_MRI_525,-164.74099999999996,172.2178,-81.39999999999993,118.60000000000007,-30.487800000000007,69.51219999999999
Breast_MRI_526,-106.1705544759034,117.7133816781088,-63.56235096582034,164.87515667725972,-72.713075056671,27.286924943328998
Breast_MRI_527,-172.40074022881868,157.86710644526687,-28.524066115082505,171.47593388491748,-69.32741355896,30.672586441039996
Breast_MRI_528,-164.68519999999998,146.11360000000005,-93.3083,106.6917,-41.91459999999999,58.08540000000001
Breast_MRI_529,-178.2772843338202,171.7227156661798,-132.1744972089888,67.82550279101119,-30.81157493591151,69.18842506408849
Breast_MRI_530,-151.72549999999998,142.4708,-65.6464,134.3536,-76.4754,49.02460000000001
Breast_MRI_531,-131.77200000000005,129.09929999999997,-68.70050000000002,154.4347,-75.3658,24.634200000000007
Breast_MRI_532,-158.48,147.00600000000003,-83.55229999999999,116.44770000000001,-28.536299999999997,71.4637
Breast_MRI_533,-169.40205236695937,157.65150869584394,-79.51635583836824,120.48364416163176,-68.58397293090701,31.41602706909299
Breast_MRI_534,-167.7602849258855,177.77541842465888,-135.53722395913132,103.92705407191896,-40.751815974712,59.248184025288
Breast_MRI_535,-176.01555000000002,173.98444999999998,-116.52100000000002,95.21129999999997,-81.12651949685534,87.27341320754716
Breast_MRI_536,-145.36149999999998,134.99599999999998,-42.514499999999984,157.4855,-61.4512,38.5488
Breast_MRI_537,-138.136,142.86599999999996,-67.8535,132.1465,-19.151799999999994,80.8482
Breast_MRI_538,-172.29418352084582,164.40223439129684,-125.78843357644904,88.76513096259026,-63.34987893700625,76.150121062992
Breast_MRI_539,-154.62749999999997,150.85850000000005,-83.6951,116.3049,-36.316901104972374,63.683098895027626
Breast_MRI_540,-149.51609999999997,161.9572,-112.20089999999996,87.79910000000004,-82.3729,44.1271
Breast_MRI_541,-145.1904992092196,161.9523652881372,-115.52423009136444,84.47576990863556,-72.874650653824,47.725349346176
Breast_MRI_542,-157.0289,159.7468,-96.195,111.66830000000002,-122.52401567567568,10.975949999999997
Breast_MRI_543,-157.05479999999997,157.93399999999997,-111.21199999999996,88.78800000000004,-65.93779141104295,61.26231656441716
Breast_MRI_544,-156.75847985539625,148.33081616091823,-93.65920421285593,106.34079578714407,-47.8,52.2
Breast_MRI_545,-154.25468817782885,159.58459128132398,-154.6277203241499,69.30084654415955,-52.74999999799999,47.25000000200001
Breast_MRI_546,-153.9236884339899,167.95131159965982,-22.255241360874024,177.74475863912596,-55.722515106201,44.277484893799
Breast_MRI_547,-131.06,133.94,-70.58699999999999,129.413,-34.39,65.61
Breast_MRI_548,-174.54339999999996,172.80620000000002,-67.01359999999997,132.98640000000003,-29.6991,70.3009
Breast_MRI_549,-145.9504,143.896,-111.7454,88.2546,-62.85519999999998,37.14480000000002
Breast_MRI_550,-156.73289999999997,163.1776,-85.26029999999997,114.73970000000003,-27.152800000000006,72.84719999999999
Breast_MRI_551,-177.00825,172.99175,-94.5368,105.4632,-26.964799999999997,73.0352
Breast_MRI_552,-137.1932,141.1093,-106.74240000000002,93.25759999999998,-80.939,19.061000000000007
Breast_MRI_553,-169.093,164.5038,-54.83899999999997,145.16100000000003,-14.071849999999998,85.92815
Breast_MRI_554,-158.19688794134407,156.75847984200692,-125.84519210153807,74.15480789846193,-29.661016941070997,70.338983058929
Breast_MRI_555,-154.84319999999997,164.39800000000002,-96.82399999999998,103.17600000000002,-55.37575654450262,86.12414136125652
Breast_MRI_556,-155.99339999999998,149.5758,-112.28139999999998,87.71860000000002,-77.67041538461538,56.82974999999999
Breast_MRI_557,-170.09419999999994,163.87830000000002,-73.33129999999998,129.16150000000002,-35.365700000000004,64.6343
Breast_MRI_558,-127.7424,137.89760000000004,-40.2629,159.7371,-59.5,40.5
Breast_MRI_559,-163.4161366941762,139.39637353417558,-124.05479845069291,75.94520154930709,-47.14498963356,52.85501036644
Breast_MRI_560,-158.5018,152.53619999999998,-43.85899999999998,156.14100000000002,-93.2756134751773,38.52435000000001
Breast_MRI_561,-151.6814,146.43300000000002,-68.39699999999996,131.60300000000004,-45.08,54.92
Breast_MRI_562,-172.64259770160578,156.26365233877397,-75.94780727820309,124.05219272179691,-82.53874080628,50.96125919372
Breast_MRI_563,-154.83369999999996,153.1241,-109.27169999999995,90.72830000000005,-75.3653,24.634699999999995
Breast_MRI_564,-165.38268686158492,184.61731313841508,-87.24940773137158,112.75059226862842,-41.465328216553004,58.534671783446996
Breast_MRI_565,-164.9145,156.50990000000002,-102.7534,97.2466,-59.5,40.5
Breast_MRI_566,-123.09530000000002,113.1655,-49.98550000000004,150.01449999999997,-64.37805,35.62195
Breast_MRI_567,-167.83460000000002,175.15609999999995,-103.36889999999998,96.63110000000002,-25.60974999999999,74.39025000000001
Breast_MRI_568,-172.9328032980927,160.54932899337328,-96.1576831584178,103.8423168415822,-12.77760289907252,87.22239710092748
Breast_MRI_569,-115.83686580073002,131.930994521365,-82.8806002480628,117.1193997519372,-45.86295403374605,54.13704596625395
Breast_MRI_570,-160.75170960049135,122.81972576872442,-72.67554649599647,127.32445350400353,-56.77966117858901,43.22033882141099
Breast_MRI_571,-136.0876,148.29,-111.7454,88.2546,-55.05000000000001,44.94999999999999
Breast_MRI_572,-162.97429999999997,165.3734,-71.27709999999998,128.72290000000004,-50.0,50.0
Breast_MRI_573,-172.64639999999997,168.0234,-113.16099999999996,86.83900000000004,-66.56989999999999,57.930099999999996
Breast_MRI_574,-163.93379999999996,177.47820000000004,-75.46279999999997,124.53720000000003,-53.5977959798995,46.4022040201005
Breast_MRI_575,-149.50539999999998,162.2162,-70.88719999999998,129.11280000000002,-38.243700000000004,61.756299999999996
Breast_MRI_576,-134.04909999999998,173.9087,-104.70869999999996,108.33060000000005,-20.386199999999995,79.6138
Breast_MRI_577,-160.71192052455376,153.48451866322472,-120.75833092435089,129.19703389570918,-77.13384288549202,68.36615711450608
Breast_MRI_578,-179.21382823424793,168.554021969323,-126.75695820986738,82.75196608384857,-79.19273681640796,20.807263183592042
Breast_MRI_579,-163.724,162.3532,-104.94039999999998,95.05960000000002,-6.266149999999996,93.73385
Breast_MRI_580,-161.97033348616156,161.86894197673175,-129.03601231689814,81.4996952096453,-17.435791589319997,112.06420841068
Breast_MRI_581,-152.42049999999998,162.36290000000002,-90.341,109.659,-32.185241428571416,67.81475857142858
Breast_MRI_582,-143.09776510458232,149.08974475446718,-53.327786535871496,146.6722134641285,-48.06295399367799,51.93704600632201
Breast_MRI_583,-161.27619999999996,166.77620000000002,-97.59759999999996,102.40240000000004,-66.73615257142855,33.26384742857145
Breast_MRI_584,-145.63279999999995,159.85320000000004,-66.39209999999999,133.60790000000003,-46.097300000000004,53.902699999999996
Breast_MRI_585,-141.29100000000005,144.04229999999995,-66.72040000000001,133.2796,-85.84125,14.158749999999998
Breast_MRI_586,-157.16369999999995,162.04370000000003,-50.65799999999999,160.9751,-34.39,65.61
Breast_MRI_587,-178.56142045766202,126.90732956429044,-24.881561246444505,175.1184387535555,-35.47215461731,64.52784538269
Breast_MRI_588,-153.01209999999998,161.97670000000002,-115.01349999999996,84.98650000000004,-51.9662,48.0338
Breast_MRI_589,-133.3308128323172,144.57097644740082,-75.56371131745586,124.43628868254414,-22.32397102767841,77.67602897232159
Breast_MRI_590,-122.33339999999998,139.98610000000002,-64.8997,135.1003,-91.951,33.54900000000001
Breast_MRI_591,-154.59803720165098,132.27697247920722,-76.93010219876157,123.06989780123843,-50.182035639882,49.817964360118
Breast_MRI_592,-146.6897,150.82710000000003,-72.34449999999998,127.65550000000002,-35.08540000000001,64.9146
Breast_MRI_593,-148.59799999999996,156.97120000000004,-111.0868,88.9132,-60.47564999999999,39.52435000000001
Breast_MRI_594,-144.92400000000004,116.65200000000002,-35.93100000000001,164.069,-47.292699999999996,52.707300000000004
Breast_MRI_595,-163.16964837960944,162.41071978035978,-123.01907214155833,161.57915165669655,-72.27602905035,27.723970949649996
Breast_MRI_596,-150.95321120999657,159.04679620939964,-66.94069430032916,133.05930569967086,-25.968960577622,74.031039422378
Breast_MRI_597,-152.74179999999998,146.76730000000003,-71.80499999999999,128.195,-48.048500000000004,51.951499999999996
Breast_MRI_598,-182.71732074770628,167.28267925229372,-76.16942354241905,123.83057645758095,-27.71253699064234,96.28746300935852
Breast_MRI_599,-140.56120000000004,112.6196,-9.8998,190.1002,-62.4268,37.5732
Breast_MRI_600,-175.65319237451547,174.34680762548453,-108.517945789124,91.482054210876,-31.780097961427998,68.219902038572
Breast_MRI_601,-137.5289141116976,143.18537833064423,-68.47836479668072,131.52163520331928,-45.157384991646,54.842615008354
Breast_MRI_602,-138.215,138.035,-51.94399999999999,148.056,-94.8779,5.122100000000003
Breast_MRI_603,-109.587,134.788,-74.82499999999999,125.17500000000001,-28.487804519774002,71.512195480226
Breast_MRI_604,-161.77219999999997,174.44440000000003,-110.87359999999995,124.40380000000005,-54.87779999999999,45.12220000000001
Breast_MRI_605,-141.24830925900827,155.4927721887307,-85.13984748681946,114.86015251318054,-57.93021965026901,62.11978034973097
Breast_MRI_606,-150.43339999999995,159.63370000000003,-81.59159999999997,118.40840000000003,-49.99979999999999,50.00020000000001
Breast_MRI_607,-183.39406921810505,156.73985255512838,-62.78501387583077,137.21498612416923,-16.070217914879514,83.92978208512048
Breast_MRI_608,-160.75819999999996,148.91260000000003,-84.64599999999999,115.35400000000001,-61.7071,38.2929
Breast_MRI_609,-170.63719999999998,156.30429999999998,-71.22269999999997,128.77730000000003,-52.92659999999999,47.07340000000001
Breast_MRI_610,-141.22159999999997,133.5856,-70.48299999999998,129.51700000000002,-103.65825000000001,-3.6582500000000095
Breast_MRI_611,-113.20350000000002,119.30849999999998,-78.36750000000002,121.63249999999998,-56.716800000000006,43.283199999999994
Breast_MRI_612,-180.48211992340643,169.51788007659357,-86.60642799126857,113.39357200873143,-26.662361218379672,73.33763878162033
Breast_MRI_613,-167.98049428914888,161.70700575075006,-86.10404583427331,113.89595416572669,-12.196125030519013,87.80387496948099
Breast_MRI_614,-153.8617339385722,164.51326610688383,-128.5248222025741,93.1001777321261,-78.55236551496726,21.447634485032737
Breast_MRI_615,-151.09249999999997,158.9746,-82.85279999999997,117.14720000000003,-44.32300000000001,55.67699999999999
Breast_MRI_616,-158.0039,149.47440000000003,-62.0315,137.9685,-70.4878,29.512200000000007
Breast_MRI_617,-160.71099999999998,137.4699,-113.29739999999998,97.88640000000004,-47.97520603015076,52.02479396984924
Breast_MRI_618,-163.14879999999997,161.19260000000003,-73.23039999999995,126.76960000000005,-47.792699999999996,52.207300000000004
Breast_MRI_619,-165.87359999999995,156.10200000000003,-107.9672,102.58160000000004,-62.664850261780096,60.135099476439805
Breast_MRI_620,-146.5769,144.2989,-79.8631,120.1369,-86.06092385786803,33.93915228426394
Breast_MRI_621,-162.3568,158.93519999999998,-116.5556,87.15720000000002,-43.51899999999999,56.48100000000001
Breast_MRI_622,-174.28288370475303,175.71711629524697,-83.37531562845174,164.30325075206045,-19.1892986297605,80.8107013702395
Breast_MRI_623,-176.3798,173.6202,-90.2763,109.7237,-31.338802051282045,68.66119794871796
Breast_MRI_624,-129.30939999999998,134.3383,-47.3222,152.6778,-32.414197790055255,67.58580220994475
Breast_MRI_625,-129.04340000000002,124.06539999999998,-65.3926,134.60739999999998,-42.482299999999995,57.517700000000005
Breast_MRI_626,-157.6991,160.10209999999998,-67.98449999999998,132.01550000000003,-69.93615,30.063850000000002
Breast_MRI_627,-138.971,126.563,-54.58699999999999,145.413,-47.24499999999999,52.75500000000001
Breast_MRI_628,-176.19188143817507,160.50453646111194,-50.87279906355005,149.12720093644995,-29.661016464231494,70.3389835357685
Breast_MRI_629,-172.70676381399937,177.29323618600063,-130.71263558189116,69.28736441810884,-62.22283477783101,37.77716522216899
Breast_MRI_630,-162.22689999999997,163.3084,-51.29089999999998,148.70910000000003,-63.34395000000001,36.65604999999999
Breast_MRI_631,-143.6552408539994,167.50548393623455,-63.76121577471868,136.23878422528134,-20.263390731810965,79.73660926818903
Breast_MRI_632,-150.1267,148.71830000000003,-57.136,142.864,-76.6217,54.878299999999996
Breast_MRI_633,-177.66649999999998,147.86880000000002,-89.75969999999995,110.24030000000005,-12.926799999999993,87.07320000000001
Breast_MRI_634,-127.0988,144.17289999999997,-55.77160000000001,144.2284,-54.87779999999999,45.12220000000001
Breast_MRI_635,-134.70130000000003,97.31509999999996,-80.13080000000002,119.86919999999998,-23.633950628930812,76.36604937106918
Breast_MRI_636,-156.26779999999997,160.23900000000003,-86.51119999999997,113.48880000000003,-50.97539999999999,49.02460000000001
Breast_MRI_637,-178.51749999999996,171.48250000000004,-110.8227,103.215,-61.38220788177341,38.61779211822659
Breast_MRI_638,-132.76939999999996,145.45580000000004,-107.93519999999998,92.06480000000002,-59.928199999999975,40.071800000000025
Breast_MRI_639,-118.987,129.763,-30.297,169.703,-47.524100000000004,52.475899999999996
Breast_MRI_640,-151.468,144.782,-36.304,168.071,-50.97539999999999,49.02460000000001
Breast_MRI_641,-164.09465792182223,172.62409213217765,-92.19317432773217,171.0880756032057,-64.0665859580034,68.433414041998
Breast_MRI_642,-150.3639,158.44260000000003,-65.22909999999999,134.7709,-43.1704,56.8296
Breast_MRI_643,-130.41590000000002,132.0673,-32.566900000000004,167.4331,-52.926500000000004,47.073499999999996
Breast_MRI_644,-164.47757925493488,157.3974207700621,-29.3497771883538,170.6502228116462,-23.849878311158506,76.1501216888415
Breast_MRI_645,-171.53232957775418,122.99892044483926,-32.242526978249,167.757473021751,-45.164648532868526,54.835351467131474
Breast_MRI_646,-142.33979999999997,141.35420000000002,-48.82639999999998,151.17360000000002,-61.4512,38.5488
Breast_MRI_647,-161.66933055537174,168.46460915935336,-53.47547170090894,146.52452829909106,-49.609816469929314,50.390183530070686
Breast_MRI_648,-126.1343,104.71030000000002,-69.8332,130.1668,-65.5851,34.4149
Breast_MRI_649,-155.60349999999997,159.84400000000005,-44.18239999999997,155.81760000000003,-54.87779999999999,45.12220000000001
Breast_MRI_650,-159.70319999999995,166.5352,-100.63249999999996,99.36750000000004,-46.597300000000004,53.402699999999996
Breast_MRI_651,-159.1441192913033,170.4808807656898,-118.2811774861374,159.5938224462554,-60.987475013731554,39.012524986268446
Breast_MRI_652,-153.7624,158.6428,-75.17439999999998,124.82560000000002,-87.4022,46.09780000000001
Breast_MRI_653,-134.383,156.242,-60.06899999999999,139.931,-79.268,20.732
Breast_MRI_654,-130.8987,118.8029,-51.52879999999999,148.4712,-75.268,24.732
Breast_MRI_655,-124.172,150.203,-86.54399999999998,113.45600000000002,-65.60975,34.390249999999995
Breast_MRI_656,-131.01695206476282,149.69734039486627,-107.21549889553768,149.2130785891909,-46.06295399367799,53.93704600632201
Breast_MRI_657,-163.35799999999998,141.46390000000002,-100.63089999999998,99.36910000000002,-18.780099999999983,81.21990000000002
Breast_MRI_658,-169.8764,166.4548,-77.59039999999999,122.40960000000001,-79.56604947643979,20.433950523560213
Breast_MRI_659,-156.88862516674993,163.37924279261313,-52.98123904805326,147.01876095194675,-35.44067797064902,64.55932202935098
Breast_MRI_660,-177.67389999999995,133.0963,-66.04579999999999,133.95420000000001,-94.8779,5.122100000000003
Breast_MRI_661,-138.21949999999998,140.84899999999996,-109.2645,90.7355,-49.90219999999999,50.09780000000001
Breast_MRI_662,-158.6169638853294,142.94553615889595,-108.12588581266638,107.49911412548224,-44.62590789795,55.37409210205
Breast_MRI_663,-155.42909999999998,154.04150000000004,-104.2934,95.7066,-12.646150000000006,87.35385
Breast_MRI_664,-144.5005,156.48099999999997,-77.05799999999999,162.05149999999998,-36.34115,63.65885
Breast_MRI_665,-115.9372,132.89319999999998,-66.10899999999998,133.89100000000002,-40.243700000000004,59.756299999999996
Breast_MRI_666,-172.16259999999994,158.11640000000006,-114.47719999999995,85.52280000000005,-36.09209798994975,63.90790201005025
Breast_MRI_667,-157.4635,144.70200000000003,-71.09959999999998,128.90040000000002,-53.90219999999999,46.09780000000001
Breast_MRI_668,-140.361,138.389,-90.938,109.062,-66.01194802259887,33.98805197740113
Breast_MRI_669,-136.1538,137.2862,-111.31339999999996,88.68660000000004,-53.90219999999999,46.09780000000001
Breast_MRI_670,-130.70679999999996,117.65150000000006,-57.22229999999997,142.77770000000004,-79.0488,42.4512
Breast_MRI_671,-135.97836418983786,131.1645019669095,-41.517860980160535,158.48213901983945,-13.196125909686991,86.803874090313
Breast_MRI_672,-160.47719999999998,162.94880000000003,-102.01149999999998,97.98850000000002,-52.92660000000001,47.07339999999999
Breast_MRI_673,-154.3708,161.07670000000002,-71.50919999999998,128.49080000000004,-75.3658,24.634200000000007
Breast_MRI_674,-148.19549999999998,139.25150000000002,-55.21149999999999,144.7885,-31.463099999999983,68.53690000000002
Breast_MRI_675,-187.699,151.2473,-110.83950000000002,165.9546,-61.033948395721936,38.966051604278064
Breast_MRI_676,-160.0778,154.04150000000004,-91.6041,108.3959,-30.685095897435872,69.31490410256413
Breast_MRI_677,-143.69099999999997,130.5823,-36.4838,163.5162,-54.87779999999999,45.12220000000001
Breast_MRI_678,-168.8279,147.94780000000003,-53.6926,146.3074,-50.97539999999999,49.02460000000001
Breast_MRI_679,-158.3439757995308,128.08460249699843,-43.112453788722775,156.88754621127723,-92.61812481284022,28.88187518715948
Breast_MRI_680,-154.22263380212692,170.8961810523394,-62.03768411177011,137.96231588822988,-13.633037694816636,86.36696230518336
Breast_MRI_681,-129.4895977055035,141.65483941569303,-48.1346277161954,151.8653722838046,-43.402374744415,92.047625255585
Breast_MRI_682,-130.587,136.288,-59.703,140.297,-27.560850000000002,72.43915
Breast_MRI_683,-150.08474936474636,160.6295437951951,-83.1719147844007,116.8280852155993,-81.96125907823298,18.038740921767015
Breast_MRI_684,-145.1154,143.7681,-112.3851,87.6149,-50.45099999999999,49.54900000000001
Breast_MRI_685,-134.3879,131.02479999999997,-55.898300000000006,144.1017,-43.170500000000004,56.829499999999996
Breast_MRI_686,-165.21439999999998,156.8054,-105.88729999999998,98.01170000000002,-49.99979999999999,50.00020000000001
Breast_MRI_687,-143.22099999999995,145.05000000000004,-61.65559999999997,138.34440000000004,-75.141144,44.908699999999996
Breast_MRI_688,-180.25685000000001,169.74314999999999,-106.2565,93.7435,-32.79614826589595,67.20385173410405
Breast_MRI_689,-152.0124,154.13770000000002,-72.72219999999999,127.27780000000001,-40.243700000000004,59.756299999999996
Breast_MRI_690,-173.5848629780852,165.70084453324867,-95.98427387607254,104.01572612392746,-66.75249600410326,33.247503995896736
Breast_MRI_691,-146.3061,119.33390000000004,-48.06789999999998,151.93210000000002,-47.072900000000004,52.927099999999996
Breast_MRI_692,-171.59349999999998,168.7069,-107.65279999999996,116.63610000000004,-9.999900000000004,90.0001
Breast_MRI_693,-154.45294114877984,168.09171260461665,-122.5491870903044,77.4508129096956,-54.874092012644,45.125907987356
Breast_MRI_694,-166.99929999999998,156.4267,-92.15359999999998,129.25260000000003,10.289799999999993,110.28979999999999
Breast_MRI_695,-148.44598700554562,170.30401303082812,-52.98401638720685,147.01598361279315,-61.622276306150994,38.377723693849006
Breast_MRI_696,-150.57884904081482,168.93009032157482,-84.99319317570445,115.00680682429555,-61.16101694107085,70.33898305892951
Breast_MRI_697,-175.31496498006695,168.25646717254244,-89.87982215883505,110.12017784116495,38.348020553589514,138.34802055358952
Breast_MRI_698,-107.84927560490075,177.96322442321124,-51.24355313415936,148.75644686584064,1.5005442500129966,101.500544250013
Breast_MRI_699,-162.2,161.22599999999997,-73.87679999999997,126.12320000000003,-68.5363,31.463700000000003
Breast_MRI_700,-133.41253485630128,157.2571178355747,-83.81507572616195,165.11350402150245,-60.653753012419,39.346246987581
Breast_MRI_701,-156.888,155.51719999999997,-90.97,109.03,-44.317499999999995,55.682500000000005
Breast_MRI_702,-135.2988847091134,127.29040987326508,-63.114409180743976,136.88559081925604,-58.716707020998,41.283292979002
Breast_MRI_703,-135.3035,158.2287,-55.02080000000001,144.9792,-88.37642608695651,47.073499999999996
Breast_MRI_704,-173.53959999999995,171.58340000000004,-80.62859999999996,119.37140000000004,-32.1829,118.3171
Breast_MRI_705,-148.59,135.16,-109.916,90.084,-78.0368,21.9632
Breast_MRI_706,-162.67020000000005,176.2761,-86.64110000000002,113.35889999999998,-62.75195000000001,37.24804999999999
Breast_MRI_707,-140.82324792961452,153.46247341973708,-60.08474907211597,170.62954208246708,-44.188861981033995,55.811138018966005
Breast_MRI_708,-152.5916,164.18410000000003,-53.285500000000006,146.7145,-49.024000000000015,50.975999999999985
Breast_MRI_709,-139.611,139.764,-102.065,97.935,-49.7439,50.2561
Breast_MRI_710,-158.45717854957516,169.39997537485235,-66.88710888791476,133.11289111208524,-31.33510856628193,68.66489143371807
Breast_MRI_711,-134.56993635774356,128.01934070028184,-59.23318603874569,140.76681396125431,-56.38135528564384,77.1186447143575
Breast_MRI_712,-150.58579999999998,159.48129999999998,-93.39799999999995,106.60200000000005,-25.84124999999998,74.15875000000003
Breast_MRI_713,-153.6641,164.13709999999998,-108.19759999999997,91.80240000000003,-4.853852795031052,95.14614720496894
Breast_MRI_714,-165.10294058983197,145.83455945583552,-123.0270957613438,99.629154174882,-92.27058553696,46.22941446304
Breast_MRI_715,-118.30749999999998,121.4326,-20.25829999999999,179.7417,-61.707049999999995,38.292950000000005
Breast_MRI_716,-158.22719999999998,156.76160000000002,-68.37729999999998,131.6227,-72.43895,27.561049999999994
Breast_MRI_717,-173.34424700000636,172.19146403309003,-155.8692651639129,52.16644706694683,-14.043729591366926,122.59626927376226
Breast_MRI_718,-146.24224647256702,157.50774390839882,-84.85382392999406,115.14617607000594,-54.36169672012343,45.63830327987657
Breast_MRI_719,-152.1028,154.83360000000002,-89.11179999999999,110.88820000000001,-41.01775785340317,58.98224214659683
Breast_MRI_720,-172.82059999999996,172.30240000000003,-80.18579999999996,123.17700000000002,-20.731499999999997,79.2685
Breast_MRI_721,-127.555,124.93850000000003,-27.926000000000016,172.07399999999998,-51.95099999999999,48.04900000000001
Breast_MRI_722,-143.92539999999997,127.02740000000004,-62.1782,137.8218,-56.82899999999999,43.17100000000001
Breast_MRI_723,-139.1652,138.4286,-48.8899,164.28619999999998,-10.975199999999994,89.0248
Breast_MRI_724,-162.6051752626191,187.3948247373809,-133.26725431472087,108.7416789145994,-25.286924943329012,74.71307505667099
Breast_MRI_725,-162.82990863678737,146.0540303861865,-108.38983437099375,158.7530317002969,-44.188861981033995,55.811138018966005
Breast_MRI_726,-158.90939999999998,156.91379999999998,-46.27759999999998,153.72240000000002,-71.4631,28.536900000000003
Breast_MRI_727,-151.19383015910483,156.93118024416938,-102.62547245457326,97.37452754542674,-35.654191017150495,64.3458089828495
Breast_MRI_728,-142.81864729636266,139.99385274690135,-105.3667907419995,105.57070919999472,-77.49273681640793,22.507263183592073
Breast_MRI_729,-177.8674321300719,172.1325678699281,-81.1218088487778,118.8781911512222,-32.67054456472308,114.32945543527916
Breast_MRI_730,-120.09,116.16,-77.26400000000001,122.73599999999999,-96.80479748427673,3.195202515723267
Breast_MRI_731,-114.8017596127781,129.5732486293186,-40.79449305459417,159.20550694540583,-83.8983050808305,16.101694919169503
Breast_MRI_732,-147.73049999999998,130.52740000000003,-60.3501,139.6499,-61.4512,38.5488
Breast_MRI_733,-156.98679999999996,151.3168,-113.7214,86.2786,-46.26899999999999,53.73100000000001
Breast_MRI_734,-140.92819999999998,157.2527,-81.77279999999999,118.22720000000001,-48.65090372670808,51.34909627329192
Breast_MRI_735,-144.913,159.462,-96.791,191.334,-37.141149450549456,62.858850549450544
Breast_MRI_736,-111.9975,116.1555,-49.989,150.011,-21.63395177514792,78.36604822485208
Breast_MRI_737,-143.4041,123.5641,-106.40959999999998,93.59040000000002,-34.39,65.61
Breast_MRI_738,-160.4093577531893,168.2067247758389,-115.00681438675969,84.99318561324031,-74.94067797064828,63.55932202935101
Breast_MRI_739,-135.62399999999997,149.88950000000003,-58.38399999999999,141.616,-74.26830000000001,51.231700000000004
Breast_MRI_740,-145.77949999999998,149.08090000000004,-75.2134,124.7866,-28.256050000000002,71.74395
Breast_MRI_741,-139.63619859613036,157.23880143543633,-45.47499081588043,154.52500918411957,-73.38874164452638,49.96125906706
Breast_MRI_742,-165.73139999999998,159.10080000000002,-111.10809999999996,88.89190000000004,-80.91479567567568,19.085204324324323
Breast_MRI_743,-115.3733,102.58149999999998,-32.73070000000001,167.2693,-57.80459999999999,42.19540000000001
Breast_MRI_744,-153.4232,138.1167,-100.0907,99.9093,-74.39,25.61
Breast_MRI_745,-125.4484,126.90960000000004,-48.3385,151.6615,-97.0363,31.463700000000003
Breast_MRI_746,-150.4432,147.60639999999998,-81.65919999999998,118.34080000000002,-49.024100000000004,50.975899999999996
Breast_MRI_747,-167.9184,152.0064,-76.62739999999998,123.37260000000002,-34.43675261780106,65.56324738219894
Breast_MRI_748,-160.5752,157.92909999999998,-108.41029999999998,96.1918,-37.768100000000004,62.231899999999996
Breast_MRI_749,-171.65556373766563,154.5944259262315,-89.6867385160534,110.3132614839466,-45.994430923462005,54.005569076537995
