identifier,L_min,L_max,P_min,P_max,S_min,S_max
Breast_MRI_511,-158.3243,127.23870000000002,-73.4339,73.99630000000002,-55.1095,103.89000000000001
Breast_MRI_512,-167.18750002691672,162.5000000272434,-105.09987827686237,158.96262165551758,-78.531476996839,80.468523003161
Breast_MRI_513,-158.85869999999997,153.3177,-112.15499999999997,74.16650000000001,-96.35300846560845,88.64659999999999
Breast_MRI_514,-155.1307,156.3426,-103.07149999999996,56.53220000000002,-223.436,-50.43600000000001
Breast_MRI_515,-113.14500000000001,146.23,-40.983000000000004,88.392,-75.6705,89.3295
Breast_MRI_516,-137.9101054950294,163.20595992898635,-83.17342206649462,117.00514528126146,-85.594430990517,98.405569009483
Breast_MRI_517,-156.15959999999998,143.9408,-89.23499999999997,67.99300000000002,-74.4022,66.5978
Breast_MRI_518,-145.3372,143.14200000000002,-85.34259999999999,69.15100000000001,-114.963,71.03680106951873
Breast_MRI_519,-162.64919999999998,158.6428,-97.82599999999996,75.80840000000003,-60.9632,98.0368
Breast_MRI_520,-146.121,161.30549999999997,-74.1485,66.99699999999999,-103.841,51.1588
Breast_MRI_521,-122.68700000000001,135.438,-92.81299999999999,70.93700000000001,-100.158,72.84170000000002
Breast_MRI_522,-126.81200000000001,114.43799999999999,-50.403999999999996,60.221000000000004,-85.3534,73.6466
Breast_MRI_523,-118.84740000000005,116.26399999999995,-37.052000000000035,99.03839999999997,-91.3536,60.6464
Breast_MRI_524,-154.53879999999998,146.9288,-93.38699999999999,101.43900000000002,-83.7568,126.34300000000002
Breast_MRI_525,-164.74099999999996,172.2178,-81.39999999999993,100.43900000000005,-77.9876,117.01199999999999
Breast_MRI_526,-106.1705544759034,117.71338167810879,-63.56235096582034,164.87515667725972,-108.71307505667002,63.28692494332802
Breast_MRI_527,-172.40074022881868,157.86710644526687,-28.524066115082505,118.52950057104259,-122.82741355896,84.17258644104
Breast_MRI_528,-164.68519999999998,146.11360000000005,-93.30829999999999,77.36540000000002,-77.4146,93.5854
Breast_MRI_529,-187.76388779172493,181.20931912408452,-132.1744972089888,53.58442755721495,-68.261574935913,106.63842506408999
Breast_MRI_530,-151.72549999999998,142.4708,-65.6464,58.5403,-87.4754,85.5246
Breast_MRI_531,-131.77200000000005,129.09929999999997,-68.70050000000002,154.4347,-101.366,50.634400000000014
Breast_MRI_532,-158.48,147.00600000000003,-83.55229999999999,116.34180000000003,-49.0363,91.9637
Breast_MRI_533,-169.40205236695937,157.65150869584394,-79.51635583836824,71.555067863549,-101.13396990299,63.966024041175984
Breast_MRI_534,-167.7602849258855,177.77541842465888,-135.53722395913132,103.92705407191897,-76.751815974712,95.248184025288
Breast_MRI_535,-182.6678,180.6367,-116.52100000000002,95.21129999999997,-98.3265,92.47339999999998
Breast_MRI_536,-145.36149999999998,134.99599999999998,-42.514499999999984,78.6515,-98.9512,76.0488
Breast_MRI_537,-138.136,142.86599999999996,-67.8535,50.7345,-64.3016,125.998
Breast_MRI_538,-172.29418352084582,164.40223439129684,-125.78843357644904,88.76513096259026,-53.349878937006,105.65012106299
Breast_MRI_539,-154.62749999999997,150.85850000000005,-83.6951,73.69660000000002,-75.81680220994475,103.18299999999999
Breast_MRI_540,-149.51609999999997,161.9572,-112.20089999999996,70.60510000000002,-93.3729,81.6271
Breast_MRI_541,-145.1904992092196,161.9523652881372,-115.52423009136444,38.761487809811285,-86.974650653824,82.425349346176
Breast_MRI_542,-157.0289,159.7468,-96.19500000000001,111.66830000000002,-131.524,53.475899999999996
Breast_MRI_543,-157.05479999999997,157.93399999999997,-111.21199999999997,87.7653,-117.33798282208589,85.46239999999999
Breast_MRI_544,-156.75847985539625,148.33081616091823,-93.65920421285591,67.23365828293427,-83.05,87.45
Breast_MRI_545,-154.25468817782883,159.58459128132398,-154.6277203241499,69.30084654415955,-85.24999999799999,79.750000002
Breast_MRI_546,-153.9236884339899,167.95131159965982,-22.255241360874024,141.80725857310844,-93.222515106201,81.777484893799
Breast_MRI_547,-131.06,133.94,-70.58699999999999,67.53800000000001,-67.89,99.11
Breast_MRI_548,-174.54339999999996,172.80620000000002,-67.01359999999997,80.68420000000003,-77.0492,117.651
Breast_MRI_549,-145.9504,143.896,-111.74539999999999,51.63500000000002,-117.905,92.19460000000004
Breast_MRI_550,-156.73289999999997,163.1776,-85.26029999999997,83.4837,-63.6526,109.34699999999998
Breast_MRI_551,-184.4418,180.42529999999996,-94.53680000000001,96.10040000000001,-80.7646,126.83500000000001
Breast_MRI_552,-137.1932,141.1093,-106.74240000000002,53.79419999999996,-106.939,45.06100000000001
Breast_MRI_553,-169.093,164.5038,-54.83899999999997,101.70540000000003,-69.1217,140.978
Breast_MRI_554,-158.19688794134407,156.75847984200692,-125.84519210153807,66.16374286813877,-51.161016941071,91.838983058929
Breast_MRI_555,-154.84319999999997,164.39800000000002,-96.82399999999998,88.43160000000003,-62.87571727748691,135.12399999999997
Breast_MRI_556,-155.99339999999998,149.5758,-112.28139999999998,66.13820000000001,-90.6705,104.32999999999998
Breast_MRI_557,-170.09419999999994,163.87830000000002,-73.33129999999998,129.16150000000002,-81.6154,110.88399999999999
Breast_MRI_558,-127.74239999999999,137.89760000000004,-40.2629,64.66490000000002,-80.0,61.0
Breast_MRI_559,-163.4161366941762,139.39637353417558,-124.05479845069291,51.2577073880592,-83.49498963356,89.20501036644
Breast_MRI_560,-158.5018,152.53619999999998,-43.85899999999998,62.09900000000002,-96.0756,73.12430000000002
Breast_MRI_561,-151.6814,146.43300000000002,-68.39699999999996,113.00280000000004,-95.88,105.72
Breast_MRI_562,-172.64259770160578,156.26365233877397,-75.94780727820309,120.92719265433712,-101.53874080628,103.46125919372
Breast_MRI_563,-154.83369999999996,153.1241,-109.27169999999995,67.20640000000003,-120.765,70.03439999999999
Breast_MRI_564,-171.90054037831138,191.13516665514155,-87.24940773137158,90.87558861789049,-68.815328216553,85.88467178344699
Breast_MRI_565,-164.9145,156.50990000000002,-102.7534,71.24080000000001,-106.1,87.1
Breast_MRI_566,-123.09530000000002,113.16550000000001,-49.98550000000004,66.50419999999997,-84.8781,56.122
Breast_MRI_567,-167.83460000000002,175.15609999999995,-103.36889999999998,84.1431,-70.1095,118.89000000000001
Breast_MRI_568,-172.9328032980927,160.54932899337328,-96.1576831584178,76.61016842389859,-49.677602899075,124.12239710092996
Breast_MRI_569,-115.83686580073002,131.930994521365,-82.8806002480628,57.07475862360144,-72.3129510879521,80.58704302045999
Breast_MRI_570,-160.75170960049135,122.81972576872442,-72.67554649599647,107.32445773737581,-85.429658148024,71.87033579084599
Breast_MRI_571,-136.0876,148.29,-111.74539999999999,65.30700000000002,-110.1,99.99999999999997
Breast_MRI_572,-162.97429999999997,165.3734,-71.27709999999998,79.18630000000002,-102.05,102.05
Breast_MRI_573,-172.64639999999997,168.0234,-113.16099999999997,84.26420000000002,-78.5699,94.4301
Breast_MRI_574,-163.93379999999996,177.47820000000004,-75.46279999999997,94.50100000000003,-101.09799195979899,93.90240000000001
Breast_MRI_575,-149.50539999999998,162.2162,-70.88719999999998,69.25080000000003,-68.7437,92.2563
Breast_MRI_576,-134.04909999999998,173.9087,-104.70869999999996,108.33060000000003,-56.8864,116.114
Breast_MRI_577,-160.71192052455376,153.48451866322472,-120.75833092435087,78.0809614182424,-105.63384288549005,51.366157114505995
Breast_MRI_578,-179.21382823424793,168.554021969323,-126.75695820986738,82.75196608384857,-122.79273681640991,64.407263183594
Breast_MRI_579,-163.724,162.3532,-104.94039999999998,78.26440000000002,-61.3163,148.784
Breast_MRI_580,-161.97033348616156,161.86894197673175,-129.03601231689814,81.4996952096453,-30.435791589319997,154.56420841068
Breast_MRI_581,-152.42049999999998,162.36290000000002,-90.341,79.00450000000001,-92.03548285714285,127.66499999999999
Breast_MRI_582,-143.09776510458232,149.08974475446718,-53.327786535871496,65.06507453205336,-77.562953993678,81.437046006322
Breast_MRI_583,-161.27619999999996,166.77620000000002,-97.59759999999996,96.85880000000003,-119.93600514285714,86.46370000000005
Breast_MRI_584,-145.63279999999997,159.85320000000004,-66.39209999999999,74.39710000000002,-78.5973,86.4027
Breast_MRI_585,-141.29100000000003,144.04229999999995,-66.72040000000001,72.72379999999998,-107.341,35.65849999999999
Breast_MRI_586,-157.16369999999995,162.04370000000003,-50.65799999999999,160.9751,-64.89,96.11
Breast_MRI_587,-178.56142045766202,126.90732956429045,-24.881561246444505,82.14968869090282,-88.97215461731,118.02784538269
Breast_MRI_588,-153.01209999999998,161.97670000000002,-115.01349999999996,82.55760000000001,-101.516,97.5836
Breast_MRI_589,-133.3308128323172,144.57097644740082,-75.56371131745586,79.12379059249963,-71.92396958849683,127.27602753314001
Breast_MRI_590,-122.33339999999998,139.98610000000002,-64.8997,56.630600000000015,-112.451,28.549000000000007
Breast_MRI_591,-154.59803720165098,132.27697247920722,-76.93010219876157,44.49847325814656,-87.632035639882,87.267964360118
Breast_MRI_592,-146.6897,150.82710000000003,-72.34449999999998,65.12420000000003,-64.5854,94.4146
Breast_MRI_593,-148.59799999999996,156.97120000000004,-111.0868,84.42280000000002,-95.0756,74.12430000000002
Breast_MRI_594,-144.92400000000004,116.65200000000002,-35.93100000000001,54.2885,-67.2927,72.7073
Breast_MRI_595,-163.16964837960944,162.41071978035978,-123.01907214155833,161.57915165669655,-101.77602905035,57.223970949649996
Breast_MRI_596,-150.95321120999657,159.04679620939964,-66.94069430032916,71.63073751131714,-49.718960577622,97.781039422378
Breast_MRI_597,-152.74179999999998,146.76730000000003,-71.80499999999999,80.27390000000003,-92.5485,96.4515
Breast_MRI_598,-186.26642432264563,170.83178282723304,-76.16942354241905,88.38414450911057,-48.71253699064299,141.28746300936
Breast_MRI_599,-140.56120000000004,112.61959999999999,-9.899799999999999,160.5866,-86.9268,62.0732
Breast_MRI_600,-179.8719442417405,178.56555949270955,-108.51794578912401,81.4374132386555,-69.230097961426,105.66990203857
Breast_MRI_601,-137.5289141116976,143.18537833064423,-68.47836479668072,103.6644963928058,-66.657384991646,76.342615008354
Breast_MRI_602,-138.215,138.035,-51.94399999999999,51.80600000000001,-124.378,34.62220000000001
Breast_MRI_603,-109.58699999999999,134.788,-74.82499999999999,56.42500000000001,-64.98760903954802,108.01199999999999
Breast_MRI_604,-161.77219999999997,174.44440000000003,-110.87359999999997,124.40380000000005,-88.3778,78.6222
Breast_MRI_605,-141.24830925900827,155.4927721887307,-85.13984748681946,66.64587184700193,-95.380219650269,79.51978034973098
Breast_MRI_606,-150.43339999999995,159.63370000000003,-81.59159999999997,66.76250000000002,-86.4998,86.5002
Breast_MRI_607,-183.39406921810502,156.73985255512838,-62.78501387583077,87.34891161154363,-44.57021791487902,112.42978208512
Breast_MRI_608,-160.75819999999996,148.91260000000003,-84.64599999999999,66.42960000000002,-87.2071,63.7929
Breast_MRI_609,-170.63719999999998,156.30429999999998,-71.22269999999997,115.80190000000002,-86.4266,80.5734
Breast_MRI_610,-141.22159999999997,133.5856,-70.48299999999998,65.55340000000004,-159.858,52.541499999999985
Breast_MRI_611,-113.20350000000002,119.30849999999998,-78.36750000000002,54.84249999999997,-91.7168,78.2832
Breast_MRI_612,-183.07140913071714,172.1071692839043,-86.60642799126857,97.94714697479239,-107.96235825464933,154.63763581789
Breast_MRI_613,-167.98049428914888,161.70700575075006,-86.10404583427331,108.4272040981068,-72.69612503051802,148.30387496948
Breast_MRI_614,-153.8617339385722,164.51326610688383,-128.5248222025741,93.1001777321261,-103.35236263275208,46.24763160281756
Breast_MRI_615,-151.09249999999997,158.9746,-82.85279999999997,71.12610000000001,-101.023,112.37699999999998
Breast_MRI_616,-158.0039,149.47440000000003,-62.031499999999994,76.10130000000001,-107.988,67.01240000000001
Breast_MRI_617,-160.71099999999998,137.4699,-113.29739999999998,97.88640000000004,-93.47501407035175,97.52460201005024
Breast_MRI_618,-163.14879999999997,161.19260000000003,-73.23039999999995,67.78760000000005,-85.2927,89.7073
Breast_MRI_619,-165.87359999999995,156.10200000000003,-107.96719999999999,102.58160000000004,-94.36480104712041,114.63500000000002
Breast_MRI_620,-146.5769,144.2989,-79.8631,100.77210000000002,-113.0609954314721,80.93929999999997
Breast_MRI_621,-162.3568,158.93519999999998,-116.5556,87.15720000000002,-95.819,108.78100000000002
Breast_MRI_622,-182.9212729003233,184.35550549081725,-83.37531562845174,164.30325075206045,-41.339301654271,102.96070439475
Breast_MRI_623,-191.2357,188.4761,-90.2763,105.04869999999997,-87.4886041025641,124.81100000000002
Breast_MRI_624,-129.30939999999998,134.3383,-47.322199999999995,58.93380000000002,-71.9143955801105,107.08600000000001
Breast_MRI_625,-129.04340000000002,124.06539999999998,-65.3926,53.54509999999999,-82.4823,97.5177
Breast_MRI_626,-157.6991,160.10209999999998,-67.98449999999998,62.08900000000003,-116.186,76.31370000000001
Breast_MRI_627,-138.971,126.56299999999999,-54.58699999999999,69.15700000000001,-102.295,107.80500000000002
Breast_MRI_628,-176.19188143817507,160.50453646111194,-50.87279906355005,101.00219603941613,-91.161016464233,131.83898353577
Breast_MRI_629,-182.1933709755594,186.77984334756067,-130.71263558189116,51.6534357710035,-99.12283477783001,74.67716522216799
Breast_MRI_630,-162.22689999999997,163.3084,-51.29089999999998,69.6423,-100.844,74.15609999999998
Breast_MRI_631,-143.6552408539994,167.50548393623455,-63.76121577471868,88.02450355614519,-50.76339073181193,110.23660926819
Breast_MRI_632,-150.1267,148.71830000000003,-57.135999999999996,59.745600000000024,-70.6217,80.3783
Breast_MRI_633,-177.66649999999998,147.86880000000002,-89.75969999999995,88.12460000000002,-61.4266,135.573
Breast_MRI_634,-127.0988,144.17289999999997,-55.77160000000001,46.17499999999998,-72.3778,62.62220000000001
Breast_MRI_635,-134.70130000000003,97.31509999999997,-80.13080000000002,62.24289999999996,-52.13390125786163,104.866
Breast_MRI_636,-156.26779999999997,160.23900000000003,-86.51119999999997,83.0216,-76.4754,74.5246
Breast_MRI_637,-192.4191,185.38410000000005,-110.8227,103.215,-118.6320157635468,95.8676
Breast_MRI_638,-132.76939999999996,145.45580000000004,-107.93519999999998,58.17960000000002,-114.978,95.12160000000004
Breast_MRI_639,-118.987,129.763,-30.296999999999997,127.828,-83.5241,88.4759
Breast_MRI_640,-151.468,144.782,-36.304,168.071,-71.4754,69.5246
Breast_MRI_641,-164.09465792182223,172.62409213217765,-92.19317432773215,171.0880756032057,-68.06658595800396,104.93341404199995
Breast_MRI_642,-150.3639,158.44260000000003,-65.22909999999999,66.26270000000002,-78.4203,92.0795
Breast_MRI_643,-130.41590000000002,132.0673,-32.566900000000004,119.18119999999999,-88.1764,82.32339999999999
Breast_MRI_644,-164.47757925493488,157.3974207700621,-29.349777188353798,92.52522274562855,-77.349878311157,129.65012168884
Breast_MRI_645,-171.53232957775418,122.99892044483926,-32.242526978249,77.91372296134163,-97.66464853286703,107.33535146712998
Breast_MRI_646,-142.33979999999997,141.35420000000002,-48.82639999999998,81.74120000000002,-88.9512,66.0488
Breast_MRI_647,-161.66933055537174,168.46460915935336,-53.47547170090894,99.06917622303686,-102.80981497872862,103.59018203887001
Breast_MRI_648,-126.1343,104.71030000000002,-69.8332,43.8314,-94.0851,62.9149
Breast_MRI_649,-155.60349999999997,159.84400000000005,-44.18239999999997,81.33250000000004,-92.3778,82.6222
Breast_MRI_650,-159.70319999999995,166.5352,-100.63249999999996,82.87660000000002,-89.5973,96.4027
Breast_MRI_651,-159.1441192913033,170.4808807656898,-118.28117748613741,159.5938224462554,-96.78747501373006,74.81252498626696
Breast_MRI_652,-153.76239999999999,158.6428,-75.17439999999998,62.912800000000004,-82.4022,74.5978
Breast_MRI_653,-134.383,156.242,-60.06899999999999,81.18100000000001,-121.118,62.581999999999994
Breast_MRI_654,-130.8987,118.8029,-51.52879999999999,36.79650000000001,-103.768,53.232
Breast_MRI_655,-124.172,150.203,-86.54399999999998,65.33100000000002,-112.36,81.14049999999999
Breast_MRI_656,-131.01695206476282,149.69734039486627,-107.21549889553768,149.2130785891909,-81.562953993678,89.437046006322
Breast_MRI_657,-163.35799999999998,141.46390000000002,-100.63089999999998,91.29400000000004,-50.2802,112.72000000000003
Breast_MRI_658,-169.8764,166.4548,-77.59039999999999,103.56359999999998,-133.516,74.38390104712042
Breast_MRI_659,-156.88862516674993,163.37924279261313,-52.98123904805326,125.36698117501241,-71.94067797064803,101.05932202935001
Breast_MRI_660,-177.67389999999997,133.09629999999999,-66.04579999999999,82.3083,-152.128,62.37219999999999
Breast_MRI_661,-138.21949999999998,140.84899999999996,-109.2645,63.4615,-79.4022,79.5978
Breast_MRI_662,-158.6169638853294,142.94553615889595,-108.12588581266638,107.49911412548224,-104.62590789795,115.37409210205
Breast_MRI_663,-155.42909999999998,154.04150000000004,-104.29339999999999,71.69310000000002,-42.1463,116.85399999999998
Breast_MRI_664,-144.5005,156.48099999999997,-77.05799999999999,162.05149999999998,-62.3411,89.6588
Breast_MRI_665,-115.93719999999999,132.89319999999998,-66.10899999999998,58.30620000000002,-64.7437,84.2563
Breast_MRI_666,-172.16259999999994,158.11640000000006,-114.47719999999997,81.46360000000001,-93.3421959798995,121.15800000000002
Breast_MRI_667,-157.4635,144.70200000000003,-71.09959999999998,100.23820000000003,-76.4022,68.5978
Breast_MRI_668,-140.361,138.389,-90.93799999999999,85.93700000000001,-101.01199604519775,68.9881
Breast_MRI_669,-136.1538,137.2862,-111.31339999999997,65.05540000000002,-82.4022,74.5978
Breast_MRI_670,-130.70679999999996,117.65150000000006,-57.22229999999997,61.42020000000002,-81.0488,65.9512
Breast_MRI_671,-135.97836418983786,131.1645019669095,-41.517860980160535,66.24999973527318,-59.446128944104,133.05387712473
Breast_MRI_672,-160.47719999999998,162.94880000000003,-102.01149999999998,79.38830000000002,-87.5266,81.67339999999999
Breast_MRI_673,-154.3708,161.07670000000002,-71.50919999999998,73.92870000000002,-112.866,62.134400000000014
Breast_MRI_674,-148.19549999999998,139.25150000000002,-55.21149999999999,62.087500000000006,-75.9632,113.03700000000003
Breast_MRI_675,-187.699,151.2473,-110.83950000000002,165.9546,-118.4339962566845,96.36609946524064
Breast_MRI_676,-160.0778,154.04150000000004,-91.6041,76.41320000000002,-83.53519179487179,122.16500000000003
Breast_MRI_677,-143.69099999999997,130.5823,-36.4838,65.7876,-92.3778,82.6222
Breast_MRI_678,-168.8279,147.94780000000003,-53.6926,89.0889,-98.4754,96.5246
Breast_MRI_679,-158.3439757995308,128.08460249699843,-43.112453788722775,146.88755068248201,-106.61812481284002,64.38187518715898
Breast_MRI_680,-154.22263380212692,170.8961810523394,-62.03768411177011,114.03375032099794,-34.72276178860564,107.45668639897235
Breast_MRI_681,-129.4895977055035,141.65483941569303,-48.134627716195396,31.246713562655998,-80.852374744415,94.047625255585
Breast_MRI_682,-130.587,136.288,-59.703,53.422,-57.0607,101.939
Breast_MRI_683,-150.08474936474636,160.6295437951951,-83.1719147844007,100.39951809998253,-128.21126211265,64.28874395618402
Breast_MRI_684,-145.1154,143.7681,-112.38510000000001,62.93729999999999,-77.451,76.549
Breast_MRI_685,-134.3879,131.02479999999997,-55.898300000000006,54.25089999999997,-72.6705,86.3295
Breast_MRI_686,-165.21439999999998,156.8054,-105.88729999999998,98.01170000000002,-87.4998,87.5002
Breast_MRI_687,-143.22099999999995,145.05000000000004,-61.655599999999964,52.24660000000003,-101.341,91.15839999999999
Breast_MRI_688,-183.78390000000002,173.2702,-106.2565,89.06849999999997,-85.3962965317919,119.804
Breast_MRI_689,-152.01239999999999,154.13770000000002,-72.72219999999999,60.761900000000026,-71.7437,91.2563
Breast_MRI_690,-173.5848629780852,165.70084453324867,-95.98427387607254,87.23000809016705,-102.85249453782752,69.34750252962098
Breast_MRI_691,-146.3061,119.33390000000003,-48.06789999999998,85.41620000000003,-69.5729,75.4271
Breast_MRI_692,-171.59349999999998,168.7069,-107.65279999999997,116.63610000000003,-42.4998,122.5
Breast_MRI_693,-154.45294114877984,168.09171260461665,-122.5491870903044,70.9776050717627,-91.374092012644,81.625907987356
Breast_MRI_694,-166.99929999999998,156.4267,-70.74739999999998,67.06020000000001,-26.2104,146.79
Breast_MRI_695,-148.44598700554562,170.30401303082812,-52.98401638720685,124.35973354741657,-115.12227630615,91.87772369384801
Breast_MRI_696,-150.57884904081482,168.93009032157482,-84.99319317570445,93.35502704751687,-67.161016941071,107.83898305893003
Breast_MRI_697,-175.31496498006697,168.25646717254244,-89.87982215883505,100.07553687199356,-15.151979446411,191.84802055359003
Breast_MRI_698,-107.84927560490075,177.96322442321124,-51.243553134159356,85.81894680721953,-27.149452719424,130.15054121945
Breast_MRI_699,-162.2,161.22599999999997,-73.87679999999997,73.77420000000001,-96.0363,58.9637
Breast_MRI_700,-133.41253485630128,157.2571178355747,-83.81507572616195,165.11350402150245,-98.153753012419,76.846246987581
Breast_MRI_701,-156.888,155.51719999999997,-90.97,73.7776,-108.167,119.53200000000001
Breast_MRI_702,-135.2988847091134,127.29040987326508,-63.114409180743976,81.08202419034788,-80.216707020998,62.783292979002
Breast_MRI_703,-135.30349999999999,158.2287,-55.02080000000001,63.18899999999999,-91.4764,85.62339999999999
Breast_MRI_704,-173.53959999999995,171.58340000000004,-80.62859999999996,118.28100000000003,-61.6829,97.31710000000001
Breast_MRI_705,-148.59,135.16,-109.916,68.834,-101.537,45.46340000000001
Breast_MRI_706,-162.67020000000005,176.27609999999999,-86.64110000000002,94.03389999999999,-95.8019,70.29799999999999
Breast_MRI_707,-140.82324792961452,153.46247341973708,-60.08474907211597,170.62954208246708,-81.688861981034,93.311138018966
Breast_MRI_708,-152.5916,164.18410000000003,-53.285500000000006,77.54220000000001,-98.574,100.52599999999997
Breast_MRI_709,-139.611,139.764,-102.065,59.81,-82.2439,82.7561
Breast_MRI_710,-158.45717854957516,169.39997537485235,-66.88710888791476,88.69325342439174,-66.58510856628389,103.91489143372002
Breast_MRI_711,-134.56993635774356,128.01934070028184,-59.23318603874569,82.1016306612606,-92.381355285645,146.61864471436002
Breast_MRI_712,-150.58579999999998,159.48129999999998,-93.39799999999997,62.69020000000003,-62.3415,110.65900000000005
Breast_MRI_713,-153.6641,164.13709999999998,-108.19759999999997,86.56110000000004,-33.85370559006211,124.14600000000002
Breast_MRI_714,-165.10294058983195,145.83455945583552,-123.02709576134379,99.62915417488199,-115.27058553696,107.72941446304
Breast_MRI_715,-118.30749999999998,121.43260000000001,-20.25829999999999,123.1873,-102.207,78.7929
Breast_MRI_716,-158.22719999999998,156.76160000000002,-68.37729999999998,65.91480000000001,-120.239,75.3611
Breast_MRI_717,-173.34424700000636,172.19146403309003,-155.8692651639129,52.16644706694683,-50.84372811317384,122.75626893044
Breast_MRI_718,-146.24224647256702,157.50774390839882,-84.85382392999406,95.14617028565974,-84.31169378757487,75.588300347328
Breast_MRI_719,-152.1028,154.83360000000002,-89.11179999999999,96.82740000000001,-92.7675157068063,110.73199999999997
Breast_MRI_720,-172.82059999999996,172.30240000000003,-80.18579999999996,123.17700000000002,-41.2315,99.7685
Breast_MRI_721,-127.555,124.93850000000003,-27.926000000000016,62.293499999999995,-79.451,75.549
Breast_MRI_722,-143.92539999999997,127.02740000000003,-62.178200000000004,64.66490000000002,-102.329,88.671
Breast_MRI_723,-139.1652,138.4286,-48.889900000000004,164.28619999999998,-35.4754,113.525
Breast_MRI_724,-173.89982178897807,198.68947126373988,-133.26725431472087,108.74167891459939,-62.28692494332802,111.71307505667001
Breast_MRI_725,-162.82990863678737,146.0540303861865,-108.38983437099375,158.7530317002969,-73.688861981034,85.311138018966
Breast_MRI_726,-158.90939999999998,156.91379999999998,-46.27759999999998,76.08680000000001,-108.963,66.0368
Breast_MRI_727,-151.19383015910483,156.93118024416938,-102.62547245457326,53.713818458753764,-73.104191017151,101.79580898285
Breast_MRI_728,-142.81864729636266,139.99385274690135,-105.3667907419995,105.57070919999472,-127.49273681640986,72.507263183594
Breast_MRI_729,-182.68885711038644,176.95399285024266,-81.1218088487778,106.33354445670842,-51.67054456472389,134.32945543527998
Breast_MRI_730,-120.09,116.16,-77.26400000000001,50.86099999999999,-125.30499496855347,31.695400000000006
Breast_MRI_731,-114.8017596127781,129.5732486293186,-40.79449305459417,40.41086677143963,-121.39830508083,53.601694919169006
Breast_MRI_732,-147.73049999999998,130.52740000000003,-60.3501,77.11860000000001,-93.9512,71.0488
Breast_MRI_733,-156.98679999999996,151.3168,-113.72139999999999,64.69820000000001,-101.319,108.78100000000002
Breast_MRI_734,-140.92819999999998,157.2527,-81.77279999999999,68.97790000000003,-83.90080745341615,86.59899999999999
Breast_MRI_735,-144.913,159.462,-96.791,191.334,-59.1411,84.8588010989011
Breast_MRI_736,-111.99749999999999,116.15549999999999,-49.989000000000004,56.99799999999999,-53.133903550295855,109.866
Breast_MRI_737,-143.4041,123.5641,-106.40959999999998,52.31030000000004,-63.89,95.11
Breast_MRI_738,-160.4093577531893,168.2067247758389,-115.00681438675967,77.76104917708872,-81.940677970648,109.05932202935001
Breast_MRI_739,-135.62399999999997,149.88950000000003,-58.383999999999986,125.29849999999999,-69.2683,71.7317
Breast_MRI_740,-145.77949999999998,149.08090000000004,-75.2134,86.82700000000003,-72.7561,116.244
Breast_MRI_741,-139.63619859613036,157.23880143543633,-45.47499081588043,108.4312591232295,-113.88874245148,113.8112605856
Breast_MRI_742,-165.73139999999998,159.10080000000002,-111.10809999999995,76.61960000000002,-121.41499135135136,59.58540000000001
Breast_MRI_743,-115.3733,102.58149999999998,-32.73070000000001,61.01329999999999,-79.3046,63.69540000000001
Breast_MRI_744,-153.4232,138.1167,-100.0907,80.5445,-120.99,72.21
Breast_MRI_745,-125.44839999999999,126.90960000000004,-48.338499999999996,45.96370000000002,-96.0363,58.9637
Breast_MRI_746,-150.4432,147.60639999999998,-81.65919999999998,83.08840000000001,-86.5241,88.4759
Breast_MRI_747,-167.9184,152.0064,-76.62739999999998,118.88220000000001,-88.3865052356021,119.51299999999998
Breast_MRI_748,-160.5752,157.92909999999998,-108.41029999999998,96.1918,-70.7681,95.2319
Breast_MRI_749,-171.65556373766563,154.5944259262315,-89.6867385160534,81.47397026169315,-82.344430923462,90.355569076538
Breast_MRI_750,-139.968,114.40700000000001,-42.554,51.196,-72.10950753768844,123.89000000000001
Breast_MRI_751,-151.5538,154.59630000000004,-55.807799999999986,70.37120000000002,-98.7987,102.70099999999996
Breast_MRI_752,-135.8574,127.21169999999995,-85.46420000000002,61.59669999999997,-73.5241,75.4759
Breast_MRI_753,-150.04059999999998,155.52860000000004,-109.63979999999998,71.51420000000002,-74.10950251256281,123.89000000000001
Breast_MRI_754,-141.92125514358406,173.70374489439212,-92.5904655145671,92.56578442069713,-97.385110084827,130.31489295226
Breast_MRI_755,-176.21829999999997,161.26970000000003,-68.27919999999997,95.54310000000001,-71.91439344262295,108.08600000000001
Breast_MRI_756,-138.45707323546546,153.54292679488984,-74.44219586157104,73.55780407853878,-66.81144248114704,88.28855154249399
Breast_MRI_757,-152.2179,157.2527,-74.19709999999999,82.53050000000002,-79.7193,99.2807
Breast_MRI_758,-172.06059999999997,167.86700000000005,-86.54819999999998,118.299,-79.7899,111.01000000000003
Breast_MRI_759,-170.66313181968428,186.435075357334,-132.9614090569782,163.91358490931623,-110.4387627281201,74.56123727187506
Breast_MRI_760,-137.79809999999998,163.83180000000002,-57.74659999999999,65.29590000000002,-129.9,49.3999
Breast_MRI_761,-153.74869999999999,154.39370000000002,-94.47229999999999,64.2476,-73.6461,85.3539
Breast_MRI_762,-143.139,153.736,-66.04400000000001,66.45599999999999,-76.81680218579235,104.18299999999999
Breast_MRI_763,-159.0698,154.01900000000003,-81.90459999999999,74.63980000000001,-95.3778,85.6222
Breast_MRI_764,-171.25877323663528,179.74569471654988,-125.29426171663245,111.73699065516678,-68.96149363884518,178.23851240598
